brand,model,year,variant,price_usd,battery_capacity_kwh,range_miles,charging_speed_kw,acceleration_0_60_mph,top_speed_mph,horsepower,torque_nm,drive_type,seating_capacity,body_type,cargo_volume_cubic_ft,weight_kg,safety_rating,autopilot_level,country_of_origin,market_segment,annual_sales_units,customer_rating,warranty_years,price_per_kwh,efficiency,power_to_weight,cluster
Kia,Picanto EV,2024,Base,57643.94,54.7,170.0,147.9,6.49,150.0,606.0,551.0,AWD,5,Sedan,37.6,1686.0,5,1,South Korea,Mid-range,149672.0,3.38,3.0,1053.8197440585009,3.1078610603290677,359.43060498220643,1
BMW,i5,2022,Performance,102440.51,94.7,337.0,226.8,3.87,184.0,790.0,750.0,RWD,5,Hatchback,32.3,1545.0,3,2,Germany,Luxury,23392.0,3.69,6.5,1081.7371700105596,3.5586061246040126,511.326860841424,0
Rivian,R1S,2024,Performance,118076.47,74.0,249.0,161.6,3.41,194.0,1000.0,911.0,RWD,7,Hatchback,35.5,1514.0,5,1,US,Luxury,656.0,3.53,5.0,1595.6279729729729,3.364864864864865,660.5019815059445,0
Hyundai,Ioniq 6,2023,Base,41678.26,66.4,252.0,83.9,7.12,155.0,368.0,362.0,AWD,5,Van,69.3,1580.0,4,1,South Korea,Mid-range,52756.0,3.29,4.0,627.6846385542168,3.795180722891566,232.91139240506328,1
GM/Chevrolet,Blazer EV,2023,Performance,60380.4,91.2,308.0,182.4,3.99,199.0,753.0,660.0,RWD,7,Van,76.9,1584.0,3,1,US,Mid-range,8909.0,3.76,3.0,662.0657894736842,3.3771929824561404,475.3787878787879,0
Tesla,Model Y,2024,Performance,141348.91,115.7,409.0,243.6,3.11,200.0,1000.0,942.0,AWD,5,Coupe,26.6,1540.0,4,2,US,Luxury,385830.5,4.260000000000001,4.0,1221.6846153846154,3.5350043215211757,649.3506493506493,0
BYD,Seagull,2025,Premium,98579.06,64.3,224.0,56.8,6.74,143.0,1000.0,891.0,AWD,5,Coupe,19.3,1606.0,5,0,China,Premium,142672.0,3.25,3.0,1533.1113530326595,3.4836702954898917,622.6650062266501,1
Volkswagen,ID. Aero,2024,Base,29413.61,69.3,264.0,107.2,7.54,131.0,186.0,208.0,AWD,5,SUV,38.3,2196.0,5,1,Germany,Budget,268683.0,3.64,4.0,424.4388167388168,3.8095238095238098,84.69945355191257,1
Volkswagen,ID.5,2024,Performance,106703.67,90.5,330.0,247.6,4.38,192.0,1000.0,884.0,RWD,7,Van,61.7,1614.0,5,0,Germany,Luxury,282713.0,3.53,3.0,1179.0460773480663,3.6464088397790055,619.5786864931846,0
GM/Chevrolet,Bolt EUV,2025,Premium,61871.83,57.9,176.0,120.9,5.75,168.0,782.0,728.0,RWD,5,Hatchback,24.9,1500.0,5,0,US,Mid-range,10487.0,3.16,3.0,1068.5981001727116,3.03972366148532,521.3333333333334,1
BMW,i4,2023,Standard,101992.19,49.3,168.0,109.7,5.58,165.0,804.0,703.0,FWD,7,Sedan,32.1,1856.0,5,2,Germany,Luxury,24913.0,3.34,6.0,2068.8070993914807,3.4077079107505077,433.1896551724138,1
NIO,EC6,2025,Premium,83405.89,75.4,277.0,62.0,5.21,164.0,723.0,689.0,RWD,7,Van,74.9,1673.0,5,0,China,Premium,11073.0,3.32,5.0,1106.1789124668437,3.673740053050397,432.15780035863713,1
BYD,Atto 3,2024,Performance,53801.14,101.6,365.0,242.3,2.51,200.0,595.0,572.0,AWD,7,Van,64.5,1590.0,5,0,China,Mid-range,168996.0,3.7,4.0,529.5387795275591,3.5925196850393704,374.2138364779874,0
Kia,EV6,2022,Performance,48028.48,102.7,351.0,182.0,3.29,200.0,489.0,421.0,AWD,5,Hatchback,27.7,1500.0,4,2,South Korea,Mid-range,81607.0,3.7,5.0,467.6580331061344,3.4177215189873418,326.0,0
Tesla,Model S,2026,Performance,120990.97,76.9,272.0,208.1,2.81,200.0,841.0,743.0,AWD,7,Truck,77.7,2847.0,4,2,US,Luxury,177875.0,3.74,5.0,1573.3546163849153,3.5370611183355005,295.39866526167896,0
Hyundai,i30,2022,Base,52457.02,61.6,184.0,60.7,7.28,139.0,503.0,465.0,AWD,5,Sedan,26.9,1576.0,5,1,South Korea,Mid-range,72150.0,3.34,5.0,851.5749999999999,2.987012987012987,319.1624365482233,1
Kia,Picanto EV,2023,Standard,66396.28,40.4,150.0,72.8,5.36,172.0,763.0,668.0,AWD,7,Sedan,23.5,1580.0,4,2,South Korea,Premium,93251.0,3.17,3.0,1643.4722772277228,3.712871287128713,482.91139240506334,1
Ford,Mustang Mach-E,2026,Premium,56792.12,67.2,207.0,138.4,7.7,135.0,555.0,485.0,AWD,5,SUV,51.2,2102.0,4,0,US,Mid-range,31784.0,3.24,4.0,845.1208333333333,3.080357142857143,264.03425309229306,1
Hyundai,Kona Electric,2024,Standard,53616.49,57.8,161.0,106.9,7.18,147.0,606.0,581.0,AWD,5,Coupe,22.9,1500.0,5,0,South Korea,Mid-range,78661.0,3.39,3.0,927.6209342560554,2.785467128027682,404.0,1
BMW,i5,2020,Base,93337.36,72.7,232.0,51.4,5.06,176.0,720.0,650.0,RWD,5,Truck,54.7,2335.0,5,1,Germany,Premium,25170.0,3.43,6.5,1283.87015130674,3.1911966987620355,308.3511777301927,1
BYD,Yuan Plus,2026,Standard,35604.12,69.8,235.0,114.5,5.44,174.0,380.0,335.0,RWD,5,Truck,60.0,2708.0,5,0,China,Mid-range,210674.0,3.59,3.0,510.0876790830946,3.36676217765043,140.32496307237813,1
Ford,E-Transit,2022,Premium,72686.4,58.3,197.0,55.6,7.84,135.0,806.0,761.0,RWD,7,Coupe,34.3,1507.0,3,0,US,Premium,32038.0,3.44,3.0,1246.7650085763294,3.379073756432247,534.8374253483743,1
GM/Chevrolet,Bolt EV,2024,Performance,43772.41,113.5,369.0,244.5,3.14,192.0,465.0,370.0,FWD,7,SUV,55.5,2127.0,4,0,US,Mid-range,13494.0,3.81,4.0,385.66,3.251101321585903,218.61777150916785,0
Rivian,R1S,2023,Base,71764.23,63.3,216.0,111.8,5.26,179.0,267.0,240.0,RWD,5,Coupe,25.4,1532.0,4,1,US,Premium,16601.0,3.25,4.0,1133.7161137440758,3.4123222748815167,174.28198433420366,1
Toyota,bZ Compact SUV,2025,Base,65608.6,60.1,208.0,67.8,6.65,154.0,816.0,769.0,FWD,5,SUV,56.9,1949.0,4,1,Japan,Premium,24977.0,3.36,5.0,1091.6572379367722,3.4608985024958403,418.6762442278092,1
Volkswagen,ID. Buzz,2023,Premium,99863.63,66.5,227.0,113.9,7.86,134.0,1000.0,879.0,AWD,7,Truck,63.8,2583.0,5,0,Germany,Premium,237739.0,3.79,4.0,1501.7087218045112,3.4135338345864663,387.14672861014327,1
Mercedes,EQC,2024,Premium,167460.91,69.9,243.0,76.8,5.18,175.0,1000.0,943.0,RWD,7,Hatchback,39.8,1500.0,4,1,Germany,Luxury,50533.0,3.71,5.0,2395.721173104435,3.476394849785408,666.6666666666666,0
GM/Chevrolet,Equinox EV,2023,Long Range,33127.16,87.4,303.0,69.7,5.64,160.0,228.0,275.0,FWD,5,SUV,39.5,2025.0,4,0,US,Budget,19880.0,3.66,5.0,379.029290617849,3.466819221967963,112.5925925925926,1
BYD,Max,2025,Long Range,26705.48,85.3,273.0,118.5,5.64,169.0,280.0,247.0,AWD,7,Truck,51.9,2625.0,4,1,China,Budget,188547.0,3.41,3.0,313.0771395076202,3.200468933177022,106.66666666666669,1
Hyundai,Ioniq 5,2024,Standard,37623.67,63.5,214.0,107.8,5.74,165.0,344.0,327.0,RWD,5,Van,75.8,1500.0,4,0,South Korea,Mid-range,76324.0,3.31,4.0,592.4987401574803,3.37007874015748,229.33333333333331,1
NIO,EL8,2024,Premium,68322.21,64.5,203.0,121.2,7.2,143.0,526.0,465.0,RWD,5,Coupe,32.5,1745.0,5,0,China,Premium,2458.0,3.46,4.0,1059.259069767442,3.147286821705426,301.43266475644697,1
Rivian,R3,2026,Performance,113739.43,106.9,358.0,185.6,3.03,200.0,1000.0,935.0,AWD,5,Coupe,36.5,1500.0,4,1,US,Luxury,22439.0,3.75,6.0,1063.9797006548174,3.348924228250701,666.6666666666666,0
Rivian,R1S,2024,Base,73774.27,67.4,263.0,131.8,6.54,148.0,325.0,272.0,AWD,7,Truck,70.8,2508.0,5,1,US,Premium,22100.0,3.49,4.0,1094.5737388724035,3.902077151335311,129.585326953748,1
BYD,Leaf 50X,2023,Performance,25921.47,101.8,344.0,196.5,4.43,188.0,215.0,200.0,AWD,5,Truck,74.6,2544.0,5,0,China,Budget,110847.0,3.94,4.0,254.63133595284876,3.37917485265226,84.5125786163522,0
Rivian,R1S,2024,Standard,86119.94,52.4,172.0,92.5,5.38,170.0,1000.0,929.0,AWD,7,Van,69.0,1514.0,4,1,US,Premium,1755.0,3.19,4.0,1643.5103053435116,3.282442748091603,660.5019815059445,0
Fisker,Ronin,2024,Performance,77587.25,78.3,296.0,183.2,3.66,198.0,605.0,533.0,AWD,7,Sedan,34.4,1691.0,4,1,US,Premium,24352.0,3.46,5.0,990.897190293742,3.780332056194125,357.7764636309876,0
Toyota,bZ4X,2026,Long Range,89238.61,105.2,336.0,114.0,4.89,178.0,1000.0,879.0,RWD,5,Hatchback,36.0,1734.0,5,0,Japan,Premium,3195.0,3.98,5.0,848.2757604562737,3.1939163498098857,576.7012687427913,0
Mercedes,EQS,2026,Premium,108752.82,76.2,250.0,137.0,6.68,144.0,577.0,547.0,AWD,5,SUV,49.0,1922.0,4,2,Germany,Luxury,65854.0,3.7,6.0,1427.2023622047243,3.2808398950131235,300.20811654526534,1
Mercedes,GLE EV,2022,Base,94570.88,72.7,257.0,91.1,5.86,162.0,421.0,339.0,AWD,7,Truck,78.9,2664.0,5,2,Germany,Premium,59270.0,3.75,5.0,1300.8374140302617,3.5350756533700136,158.03303303303304,1
Mercedes,EQC,2025,Premium,91108.2,66.3,223.0,90.2,6.24,157.0,447.0,344.0,AWD,5,Van,71.3,1793.0,5,1,Germany,Premium,58124.0,3.6,6.0,1374.1809954751131,3.363499245852187,249.3028443948689,1
BYD,Seagull,2023,Standard,84139.98,72.3,261.0,103.4,7.53,130.0,963.0,882.0,AWD,7,Truck,67.7,2278.0,5,0,China,Premium,236926.0,3.41,3.0,1163.761825726141,3.6099585062240656,422.739244951712,1
Kia,Niro EV,2021,Performance,51783.96,99.9,345.0,221.0,3.85,197.0,525.0,467.0,FWD,5,SUV,51.6,2137.0,5,1,South Korea,Mid-range,94100.0,3.93,4.0,518.3579579579579,3.453453453453453,245.6715021057557,0
Ford,E-Transit,2025,Base,47442.7,70.8,237.0,126.8,6.31,153.0,445.0,381.0,RWD,7,Van,69.6,1750.0,4,1,US,Mid-range,71700.0,3.47,3.0,670.0946327683615,3.347457627118644,254.28571428571428,1
BYD,Max,2024,Premium,113232.12,50.0,173.0,89.8,6.32,154.0,1000.0,907.0,AWD,7,Coupe,24.6,1576.0,4,0,China,Luxury,184045.0,3.17,5.0,2264.6424,3.46,634.5177664974619,1
BMW,i3,2021,Long Range,102095.14,106.5,364.0,123.3,5.0,178.0,843.0,810.0,AWD,5,Coupe,23.3,1503.0,4,1,Germany,Luxury,29444.0,3.44,5.0,958.6398122065729,3.4178403755868545,560.8782435129741,0
Audi,e-tron,2026,Performance,104966.05,96.6,360.0,208.5,2.86,200.0,776.0,692.0,AWD,5,Sedan,23.6,1596.0,4,2,Germany,Luxury,20618.0,3.66,6.0,1086.6050724637682,3.726708074534162,486.2155388471178,0
Kia,Niro EV,2024,Long Range,40789.37,85.6,279.0,96.7,5.67,165.0,332.0,276.0,FWD,5,Coupe,33.5,1580.0,5,1,South Korea,Mid-range,63756.0,3.57,4.0,476.511331775701,3.2593457943925235,210.126582278481,1
Tesla,Model 3,2022,Standard,112086.56,61.2,215.0,347.4,6.6,152.0,806.0,684.0,RWD,5,Sedan,22.9,1775.0,5,3,US,Luxury,140793.0,3.65,5.0,1831.4797385620916,3.513071895424837,454.0845070422535,1
Mercedes,EQG,2022,Base,64416.89,70.0,262.0,64.0,7.35,142.0,213.0,227.0,FWD,7,SUV,54.0,2149.0,5,1,Germany,Mid-range,31870.0,3.9,6.0,920.2412857142856,3.742857142857143,99.11586784550953,1
Audi,e-tron,2021,Performance,119078.45,118.6,396.0,174.1,2.76,200.0,963.0,899.0,RWD,5,Coupe,22.5,1617.0,5,1,Germany,Luxury,62009.0,3.84,6.5,1004.0341483979764,3.338954468802698,595.5473098330241,0
NIO,ET5,2023,Premium,114240.51,65.6,218.0,54.0,5.99,162.0,1000.0,939.0,AWD,7,Truck,56.4,2456.0,5,0,China,Luxury,26747.0,3.64,5.0,1741.4711890243902,3.3231707317073176,407.1661237785016,1
Ford,Mustang Mach-E,2025,Long Range,70076.78,107.7,396.0,104.3,4.52,185.0,815.0,725.0,AWD,5,Truck,76.6,2211.0,3,1,US,Premium,52702.0,3.92,4.0,650.6664809656453,3.6768802228412256,368.6114880144731,0
Xiaomi,SU7,2024,Long Range,95394.53,76.4,243.0,119.6,4.7,168.0,1000.0,931.0,FWD,5,SUV,39.9,2215.0,5,2,China,Premium,8671.0,3.55,3.0,1248.619502617801,3.1806282722513086,451.4672686230248,0
Ford,F-150 Lightning,2022,Premium,39147.79,52.5,215.0,72.9,5.42,170.0,280.0,217.0,AWD,4,Truck,60.1,2430.0,4,0,US,Mid-range,78104.0,3.41,4.0,745.6721904761905,4.095238095238095,115.22633744855968,1
Hyundai,Ioniq 6,2026,Premium,43930.22,71.2,285.0,137.9,7.22,141.0,431.0,387.0,AWD,5,SUV,65.3,1932.0,4,1,South Korea,Mid-range,60140.0,3.56,4.0,616.9974719101124,4.002808988764045,223.0848861283644,1
BMW,i5,2025,Base,68260.21,52.1,191.0,137.1,5.51,171.0,397.0,320.0,RWD,5,SUV,36.3,1984.0,4,2,Germany,Premium,78488.0,3.02,6.5,1310.176775431862,3.666026871401152,200.1008064516129,1
Polestar,2,2025,Base,91715.74,62.6,234.0,122.8,6.18,155.0,558.0,508.0,RWD,5,Hatchback,33.2,1632.0,5,0,Sweden,Premium,2292.0,3.52,4.0,1465.1076677316294,3.7380191693290734,341.9117647058824,1
Volkswagen,ID.5,2022,Performance,46348.56,90.0,333.0,203.6,3.69,188.0,334.0,294.0,RWD,5,SUV,62.6,1513.0,4,1,Germany,Mid-range,219975.0,3.79,4.0,514.9839999999999,3.7,220.7534699272968,0
GM/Chevrolet,Silverado EV,2023,Premium,41711.2,58.9,204.0,84.3,7.56,135.0,378.0,346.0,AWD,5,Hatchback,38.8,1502.0,4,2,US,Mid-range,776.0,3.17,4.0,708.169779286927,3.4634974533106964,251.66444740346205,1
BYD,Atto 3,2022,Long Range,59084.31,100.3,349.0,128.5,4.97,182.0,657.0,521.0,FWD,7,Hatchback,27.6,1597.0,4,0,China,Mid-range,242445.0,3.57,3.0,589.0758723828515,3.4795613160518446,411.3963681903569,0
BYD,Dolphin,2021,Performance,43985.87,97.2,348.0,222.4,3.07,200.0,466.0,418.0,RWD,5,Coupe,24.5,1505.0,4,1,China,Mid-range,213365.0,3.76,4.0,452.5295267489712,3.580246913580247,309.63455149501664,0
Volkswagen,ID. Aero,2023,Premium,60337.62,44.2,158.0,70.6,5.68,175.0,580.0,557.0,RWD,7,Hatchback,32.0,1500.0,5,1,Germany,Mid-range,201954.0,3.3,3.0,1365.1045248868777,3.574660633484162,386.6666666666667,1
Tesla,Model X,2024,Premium,57311.05,46.2,178.0,230.2,6.59,148.0,371.0,358.0,RWD,7,Hatchback,37.6,1576.0,5,2,US,Mid-range,103833.0,3.5,5.0,1240.4989177489178,3.8528138528138527,235.4060913705584,1
Toyota,bZ Compact SUV,2025,Premium,79560.18,48.9,199.0,81.9,5.34,167.0,1000.0,917.0,RWD,7,SUV,39.3,1681.0,5,0,Japan,Premium,12847.0,3.03,3.0,1626.9975460122698,4.069529652351738,594.8839976204639,1
Volvo,XC40 Recharge,2025,Long Range,79465.0,100.9,373.0,57.4,4.64,183.0,617.0,519.0,FWD,5,Van,70.1,1500.0,5,0,Sweden,Premium,9072.0,4.0,5.0,787.5619425173438,3.6967294350842415,411.3333333333333,0
BYD,Qin,2022,Base,51140.49,58.3,209.0,72.9,5.05,182.0,572.0,450.0,AWD,5,Van,75.6,1639.0,5,0,China,Mid-range,122452.0,3.62,5.0,877.1953687821613,3.5849056603773586,348.99328859060404,1
NIO,EL8,2021,Long Range,55221.99,108.2,383.0,59.8,4.19,187.0,328.0,316.0,AWD,7,Coupe,30.0,1742.0,4,1,China,Mid-range,7302.0,3.7,3.0,510.36959334565614,3.539741219963031,188.2893226176808,0
Ford,F-150 Lightning,2024,Premium,79235.67,56.8,213.0,107.9,7.58,142.0,929.0,817.0,AWD,2,Truck,74.7,2579.0,4,0,US,Premium,59746.0,3.32,4.0,1394.9941901408451,3.75,360.21713842574644,1
Fisker,Ronin,2026,Standard,93652.94,54.5,193.0,144.4,5.24,177.0,823.0,743.0,FWD,5,Sedan,21.3,1675.0,3,0,US,Premium,24709.0,3.26,5.0,1718.4025688073395,3.541284403669725,491.3432835820896,1
Audi,e-tron GT,2024,Performance,121871.7,86.2,305.0,248.0,2.63,200.0,1000.0,889.0,AWD,5,Van,71.6,1664.0,5,2,Germany,Luxury,31338.0,3.61,6.5,1413.8248259860788,3.538283062645012,600.9615384615385,0
Rivian,R1S,2022,Premium,102878.64,67.4,249.0,56.8,6.37,161.0,1000.0,930.0,AWD,5,Sedan,39.7,1640.0,5,0,US,Luxury,27062.0,3.19,5.0,1526.3893175074184,3.694362017804154,609.7560975609756,0
Volvo,XC90 Recharge,2022,Performance,74428.14,86.1,316.0,151.1,3.78,191.0,584.0,519.0,RWD,5,Truck,74.1,2794.0,5,2,Sweden,Premium,3031.0,3.51,3.0,864.4383275261324,3.670150987224158,209.01932712956332,0
GM/Chevrolet,Silverado EV,2021,Premium,53395.89,42.6,150.0,144.9,6.26,163.0,624.0,587.0,AWD,5,Sedan,32.0,1519.0,4,1,US,Mid-range,1550.0,3.22,4.0,1253.424647887324,3.52112676056338,410.7965766951942,1
Ford,F-150 Lightning,2023,Performance,69526.3,114.5,415.0,202.7,2.68,200.0,822.0,735.0,AWD,2,Truck,57.7,2445.0,5,2,US,Premium,23821.0,3.84,3.0,607.2165938864629,3.624454148471616,336.1963190184049,0
BYD,Qin,2026,Base,45158.26,84.0,315.0,53.0,7.08,140.0,469.0,441.0,AWD,5,SUV,49.5,1873.0,5,1,China,Mid-range,119766.0,3.6,4.0,537.5983333333334,3.75,250.40042712226372,1
Hyundai,Ioniq,2023,Standard,73470.2,61.6,217.0,144.3,6.2,167.0,902.0,779.0,RWD,5,Truck,66.3,2647.0,5,1,South Korea,Premium,142666.0,3.15,4.0,1192.698051948052,3.5227272727272725,340.7631280695126,1
Kia,EV9,2022,Long Range,73675.86,96.0,333.0,92.8,4.48,183.0,868.0,792.0,AWD,5,SUV,43.9,1945.0,5,2,South Korea,Premium,89937.0,3.58,3.0,767.456875,3.46875,446.2724935732648,0
Audi,e-tron GT,2023,Long Range,64643.29,83.8,293.0,113.0,5.39,173.0,269.0,202.0,FWD,5,SUV,53.0,2231.0,5,2,Germany,Mid-range,67458.0,3.6,5.0,771.3996420047733,3.496420047732697,120.57373375168086,1
Toyota,bZ4X,2022,Base,35115.72,61.4,238.0,145.3,7.26,138.0,150.0,200.0,FWD,5,Hatchback,34.2,1689.0,4,0,Japan,Mid-range,3528.0,3.67,3.0,571.9172638436482,3.876221498371336,88.80994671403198,1
Mercedes,EQE,2025,Premium,112650.99,53.9,165.0,122.5,6.48,148.0,587.0,561.0,RWD,7,SUV,69.6,2158.0,4,2,Germany,Luxury,79068.0,3.36,6.0,2089.999814471243,3.0612244897959187,272.01112140871174,1
Ford,Explorer EV,2024,Premium,80541.59,73.3,280.0,80.3,7.12,141.0,984.0,864.0,RWD,7,Coupe,30.1,1500.0,5,0,US,Premium,37698.0,3.44,3.0,1098.793860845839,3.819918144611187,656.0,1
BMW,i4,2022,Standard,99869.64,50.6,193.0,90.9,7.8,135.0,812.0,735.0,AWD,5,Coupe,37.7,1807.0,4,2,Germany,Premium,76842.0,3.62,5.0,1973.7083003952569,3.8142292490118574,449.3635860542336,1
Kia,Picanto EV,2021,Performance,106510.25,75.1,275.0,220.3,3.27,200.0,1000.0,847.0,AWD,7,Van,72.8,1618.0,5,0,South Korea,Luxury,120403.0,3.37,3.0,1418.2456724367512,3.661784287616512,618.0469715698393,0
Volkswagen,ID.3,2025,Long Range,70858.1,90.5,274.0,104.1,5.78,163.0,786.0,732.0,FWD,7,Truck,78.9,2795.0,5,2,Germany,Premium,251846.0,3.59,4.0,782.9624309392266,3.027624309392265,281.216457960644,0
Volkswagen,ID. Buzz,2024,Standard,46173.34,51.5,190.0,131.5,6.36,148.0,394.0,352.0,AWD,5,Sedan,18.7,1533.0,5,0,Germany,Mid-range,274696.0,3.4,3.0,896.5697087378641,3.6893203883495143,257.01239399869536,1
BYD,Yuan Plus,2025,Base,73712.39,44.1,173.0,145.8,7.94,126.0,781.0,718.0,AWD,7,Sedan,29.9,1812.0,4,0,China,Premium,243890.0,3.08,4.0,1671.4827664399093,3.9229024943310655,431.01545253863134,1
BYD,Yuan Plus,2023,Base,36015.66,52.4,178.0,74.6,6.02,160.0,377.0,393.0,RWD,5,SUV,36.2,2000.0,5,2,China,Mid-range,143487.0,3.37,4.0,687.3217557251909,3.3969465648854964,188.5,1
BMW,i4,2024,Standard,96459.23,81.0,288.0,96.7,7.78,121.0,788.0,724.0,AWD,7,Truck,50.7,2534.0,4,2,Germany,Premium,64056.0,3.51,5.0,1190.8546913580246,3.555555555555556,310.9707971586424,1
Mercedes,EQS,2025,Standard,131964.76,47.0,157.0,136.5,5.89,160.0,817.0,752.0,RWD,5,Coupe,26.2,1776.0,4,1,Germany,Luxury,62952.0,3.64,6.0,2807.76085106383,3.3404255319148937,460.02252252252254,1
Hyundai,i30,2024,Long Range,63320.42,102.7,353.0,56.0,5.85,160.0,723.0,634.0,FWD,7,Sedan,33.0,1930.0,5,1,South Korea,Mid-range,132537.0,3.75,3.0,616.5571567672833,3.437195715676728,374.6113989637306,0
Mercedes,EQE,2021,Standard,115665.62,57.4,162.0,116.6,5.16,169.0,608.0,588.0,RWD,7,Hatchback,39.8,1500.0,4,1,Germany,Luxury,25083.0,3.26,6.5,2015.080487804878,2.822299651567944,405.3333333333333,1
BYD,Dolphin,2022,Standard,30805.35,40.0,150.0,107.8,7.18,141.0,377.0,392.0,RWD,7,Truck,68.1,2193.0,5,1,China,Budget,133529.0,3.4,3.0,770.13375,3.75,171.91062471500229,1
BMW,i4,2026,Premium,103491.15,48.4,152.0,97.0,7.03,147.0,887.0,802.0,AWD,5,Sedan,35.2,1837.0,5,2,Germany,Luxury,42817.0,3.39,6.5,2138.246900826446,3.1404958677685952,482.8524768644529,1
Kia,Niro EV,2026,Long Range,67363.85,101.0,376.0,95.1,5.97,160.0,740.0,658.0,FWD,5,SUV,53.4,2072.0,3,1,South Korea,Premium,128059.0,3.95,4.0,666.9688118811882,3.722772277227723,357.1428571428572,0
BYD,Seagull,2025,Standard,37099.25,64.7,205.0,132.7,5.49,171.0,393.0,350.0,AWD,5,Hatchback,19.0,1783.0,5,0,China,Mid-range,163441.0,3.69,4.0,573.404173106646,3.168469860896445,220.41503084688728,1
Audi,Q4 e-tron,2025,Standard,55204.45,65.4,223.0,116.2,5.47,164.0,243.0,200.0,FWD,5,Hatchback,31.1,1500.0,4,1,Germany,Mid-range,48087.0,3.24,6.5,844.1047400611619,3.409785932721712,162.0,1
BMW,iX,2023,Performance,101590.86,116.4,426.0,201.3,4.35,174.0,818.0,765.0,RWD,7,Van,78.0,1688.0,5,2,Germany,Luxury,73116.0,3.97,5.0,872.7737113402061,3.6597938144329896,484.5971563981042,0
GM/Chevrolet,Bolt EUV,2021,Base,40119.64,79.0,282.0,117.9,6.97,141.0,451.0,389.0,AWD,5,SUV,46.1,1980.0,5,1,US,Mid-range,25340.0,3.36,4.0,507.84354430379744,3.569620253164557,227.77777777777777,1
Mercedes,EQC,2025,Base,124226.17,74.2,253.0,77.2,5.89,164.0,687.0,619.0,FWD,5,SUV,63.1,1728.0,4,2,Germany,Luxury,40173.0,3.67,6.5,1674.2071428571428,3.4097035040431267,397.5694444444444,1
BMW,i7,2021,Long Range,75380.59,109.0,366.0,90.6,4.66,181.0,482.0,442.0,FWD,7,SUV,36.9,2165.0,4,1,Germany,Premium,62356.0,3.91,6.5,691.5650458715596,3.3577981651376145,222.63279445727483,0
Kia,EV9,2021,Standard,32210.63,78.1,270.0,121.5,7.59,137.0,210.0,200.0,RWD,7,SUV,48.2,1957.0,5,0,South Korea,Budget,60096.0,3.21,5.0,412.4280409731114,3.4571062740076828,107.30710270822688,1
GM/Chevrolet,Silverado EV,2026,Premium,68395.01,46.0,165.0,142.4,7.05,146.0,903.0,784.0,AWD,7,Coupe,34.1,1500.0,4,1,US,Premium,27929.0,3.0,5.0,1486.8480434782607,3.5869565217391304,602.0,1
Audi,e-tron,2026,Base,97863.03,41.7,166.0,140.5,6.81,145.0,693.0,607.0,AWD,7,Coupe,35.1,1509.0,5,1,Germany,Premium,24216.0,3.41,6.5,2346.835251798561,3.980815347721822,459.2445328031809,1
Mercedes,EQS,2025,Long Range,167624.71375,100.6,365.0,124.5,4.04,193.0,1000.0,849.0,FWD,5,Hatchback,25.9,1663.0,5,1,Germany,Luxury,50432.0,4.09,5.0,1666.249639662028,3.628230616302187,601.3229104028864,0
Mercedes,EQG,2022,Standard,126403.53,64.9,225.0,136.0,7.73,137.0,706.0,626.0,FWD,7,SUV,42.5,2048.0,4,1,Germany,Luxury,37272.0,3.78,6.5,1947.6661016949151,3.4668721109399074,344.7265625,1
BYD,Seagull,2022,Long Range,53237.26,103.0,376.0,147.2,4.3,186.0,620.0,527.0,FWD,5,Truck,73.8,2247.0,5,0,China,Mid-range,163016.0,3.81,3.0,516.8666019417476,3.650485436893204,275.92345349354696,0
Mercedes,EQC,2022,Premium,155446.31,72.7,265.0,130.3,5.37,175.0,987.0,922.0,FWD,5,Sedan,23.7,1500.0,5,2,Germany,Luxury,41853.0,3.77,5.0,2138.1885832187068,3.6451169188445673,658.0,0
Tesla,Model 3,2020,Long Range,65735.1,91.3,319.0,237.2,4.55,178.0,401.0,349.0,RWD,5,Coupe,39.0,1684.0,3,2,US,Premium,120134.0,4.09,4.0,719.9901423877328,3.4939759036144578,238.12351543942992,0
Kia,Picanto EV,2026,Premium,97174.66,65.2,227.0,142.1,6.85,140.0,1000.0,937.0,AWD,5,Truck,57.7,2301.0,4,2,South Korea,Premium,93712.0,3.12,4.0,1490.4088957055214,3.4815950920245395,434.593654932638,1
Polestar,2,2020,Base,82455.28,57.3,204.0,144.2,6.86,156.0,459.0,443.0,FWD,5,Van,75.3,1643.0,4,0,Sweden,Premium,12945.0,3.41,3.0,1439.0101221640489,3.56020942408377,279.3670115642118,1
BYD,Dolphin,2024,Standard,57387.97,47.9,180.0,105.9,5.77,164.0,619.0,552.0,FWD,5,Sedan,34.6,1500.0,5,0,China,Mid-range,181198.0,3.34,4.0,1198.0787056367433,3.757828810020877,412.6666666666667,1
Ford,Explorer EV,2025,Premium,66422.79,77.9,263.0,69.3,7.26,149.0,730.0,659.0,AWD,5,Van,75.9,1938.0,5,1,US,Premium,56669.0,3.69,4.0,852.6673940949935,3.3761232349165597,376.6769865841073,1
GM/Chevrolet,Equinox EV,2025,Long Range,84366.72,76.7,244.0,139.4,4.19,185.0,1000.0,852.0,RWD,5,SUV,57.6,2312.0,4,0,US,Premium,6773.0,3.64,4.0,1099.9572359843546,3.18122555410691,432.52595155709344,0
